Scenario - visual LTP Rap V4.0 HVB (based on combined block 1+2 from old 45 135 degree pilot)
Logfile written - 10/23/2015 12:17:44

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
Picture	full1i	other				337171	2	4500	4	0	4450
Picture	full1n	other				348505	1	4500	2	0	4450
Picture	full1i	other				359838	1	4167	2	0	4120
Picture	full1n	other				373338	2	4500	3	0	4450
Picture	full0i	other				386172	1	2500	2	0	2450
Picture	full0n	other				397505	2	4000	4	0	3950
Picture	full0i	other				410172	1	4834	2	0	4790
Picture	full1i	other				421672	2	2834	3	0	2790
Picture	full1n	other				434839	2	4333	4	0	4290
Picture	full1i	other				447006	1	3333	3	0	3290
Picture	full1n	other				459340	1	5000	2	0	4950
Picture	full0n	other				471673	1	3167	2	0	3120
Picture	full0i	other				483173	2	4000	3	0	3950
Picture	full0n	other				496673	2	4000	4	0	3950
Picture	blue1i	false_alarm	2	4597	3	510174	1	4833	2	0	4790
Picture	full0i	other				522007	1	3000	2	0	2950
Picture	full1n	other				534841	1	3166	3	0	3120
Picture	full1i	other				548008	1	3333	2	0	3290
Picture	full0n	other				560674	2	2834	3	0	2790
